,,(1=male;  2=female),,,(1=happy;2=sad),,,(1=HM1/SM1; 2=HM2/SM2 ; 3=HM3/SM3),,,"[min:sec,ms]",(-100=negative;100=positive),,,,LEXICAL FEATURES,,,,,ACOUSTIC FEATURES,,,,,,,,,,FACIAL FEATURES,,,,,,,,,,,,,,,,,,,,,,
#segments,Participant,gender ,Age ,Cue_word,Cue_word_coded,Emotion_Memory_Aggregated,Emotional_memory,Emo_Mem_coded,Emotional_Memory_Topic,Emotional_Memory_Topic_Coded,Emotional_memory_duration ,Question: How did you feel at that moment when the emotional event happened?,Past Valence,Question: How did you feel now when talking about this emotional memory?,Present Valence,sentiment_M,sentiment_SD,interval_number,starttime,endtime,z_mean_pitch,z_sd_pitch,z_range_pitch,z_mean_intens,z_sd_intens,z_range_intens,z_hammarberg,z_ar,z_mean_dur_silent,z_sil_rate,AU01_int_dur_pmin,AU01_int_std,AU01_int_zscore,AU04_int_dur_pmin,AU04_int_std,AU04_int_zscore,AU09_int_dur_pmin,AU09_int_std,AU09_int_zscore,AU10_int_dur_pmin,AU10_int_std,AU10_int_zscore,AU12_int_dur_pmin,AU12_int_std,AU12_int_zscore,AU14_int_dur_pmin,AU14_int_std,AU14_int_zscore,AU15_int_dur_pmin,AU15_int_std,AU15_int_zscore,duration,topic_index
338,9,1,79,Sad,2,,SM2,2,SM2.2,2,"00:40,40",-67,-0.67,-67,-0.67,0.0393888888888889,0.294581493262628,4,186.33,226.77,-1.69694698346499,-2.28255219665446,-1.86556476781236,-1.45687183888439,-0.542203626458257,0.191398062786169,0.975961572124663,1.11163150791352,-1.07241316443633,0.00904766977465557,0,0.186697,-0.561226,56.7046,0.195558,-0.286519,0,0.0828213,-0.056578,8.66898,0.240969,1.83079,0,0.107711,0.585832,0.326571,0.0407654,1.8191,0,0,-0.538194,40.443,2
339,9,1,79,Sad,2,,SM2,2,SM2.3,3,"00:42,42",-67,-0.67,-67,-0.67,0.0139236111111111,0.309881149278624,6,233.9,275.61,0.264930069063185,0.18423204758372,-0.633987641941541,-0.124881190263201,-1.59891461825711,-1.6471257955607,0.866696650822764,2.61260131939953,-1.27522929862635,1.68181452346092,0,0.268159,-0.479141,54.9928,0.146356,-0.469134,0,0.0212173,-0.43637,6.15827,0.238094,1.92715,0.28777,0.052873,3.27396,0,0.0930711,1.27763,0,0.301863,-0.0362695,41.71,3
340,9,1,79,Sad,2,,SM2,2,SM2.4,4,"01:06,06",-67,-0.67,-67,-0.67,0.121626984126984,0.250482889015586,8,284.57,350.41,-1.16617914484538,-0.700868433910692,-0.562870138645093,-1.67774505642474,-1.03791995090881,-0.763154388639346,0.701699646441498,-0.813343850974276,2.41913938275478,-0.353911175836517,1.07566,0.042269,2.00398,45.2689,0.283156,0.0115764,0,0.120685,-0.257551,12.8715,0.114732,1.11493,0,0.372772,0.63944,0.747493,0.194207,2.19504,7.38377,0.0677249,2.26957,65.84,4
341,9,1,79,Sad,2,,SM2,2,SM2.5,5,"01:08,08",-67,-0.67,-67,-0.67,0.128787878787879,0.308881576470382,10,353.74,421.84,1.49734309819317,-1.14181261055266,0.730163039969406,0.873219850431071,2.15202457396981,2.44666712895768,0.298299135567212,-0.34217198543742,-0.586534779523684,1.35041731659855,0.422907,0.161668,2.31537,48.3524,0.0501248,-0.570824,0,0,-0.467527,7.01322,0.0861201,0.919674,0.45815,0.108887,4.42563,1.53304,0.0643095,1.96879,0.528634,0.236293,2.83908,68.105,5
342,9,1,79,Sad,2,SM3,SM3,3,SM3.1,1,"04:06,06",-66,-0.66,-19,-0.19,0.0689936696900983,0.260108868000614,2,28.6,274.35,-0.741195778869603,-0.508430122201484,-0.73923231959223,-0.81291443625432,-0.422906742166965,-0.266347559900904,-1.51382498634836,-0.691006213311421,0.66185100805328,-0.401253633959712,0.0781314,0.132577,2.49121,53.7348,0.295081,0.217331,0.0439489,0.249004,4.94037,5.55709,0.202011,1.91757,0.0390657,0.176104,2.96591,0.835029,0.18995,1.96373,1.45031,0.0998833,1.0055,245.75,1
343,9,1,79,Sad,2,,SM3,3,SM3.2,2,"00:51,51",-66,-0.66,-19,-0.19,0.00729166666666667,0.184408542146688,4,282.2,333.16,-0.454304096868477,0.0222510776901417,-0.581392442022244,-0.435333207760268,0.675422756457522,0.369220432651225,-1.41483214773144,-1.62991073368778,0.404183098005526,-0.950952175501269,0.683157,0.183538,2.89293,57.2909,0.34212,0.559733,0,0.00476825,-0.419779,5.18257,0.10782,1.35605,0,0.0908225,-0.233574,0.1649,0.354844,2.79954,0,0,-0.467427,50.96,2
344,9,1,79,Sad,2,,SM3,3,SM3.3,3,"00:31,31",-66,-0.66,-19,-0.19,0.249791666666667,0.24100520107343,6,338.66,369.52,-1.08087717078151,-0.738010474975168,-0.52285382167863,-0.912483028853281,-0.270543099027908,-0.471257290936332,0.280061495290999,0.00371434755313714,-1.35750696241296,0.524554436005015,0,0.357235,-0.0764498,45.9533,0.289271,0.435903,0,0.0143261,-0.409816,6.45914,0.0254484,0.959416,0,0.0415188,-0.97633,0,0,-0.781308,0.583658,0.10322,1.25948,30.86,3
345,9,1,79,Sad,2,,SM3,3,SM3.4,4,"01:51,51",-66,-0.66,-19,-0.19,0.000104166666666665,0.2033842820147,8,371.3,481.99,-1.35690105320238,-0.830916219297336,-1.37509688827599,-1.89175715264487,-1.01725322662896,-0.879814728225387,0.350920091775931,-0.0925835519726435,2.37207520470401,0.934855739739381,12.013,0.317366,3.55246,53.7658,0.291641,-0.135298,0,0.20029,0.145355,9.16155,0.100267,1.13426,0.303578,0.391787,4.55867,2.98157,0.102258,1.61194,19.4073,0.360612,1.45834,110.69,4
346,10,1,86,Happy,1,HM1,HM1,1,HM1.1,1,"00:16,16",95,0.95,91,0.91,0.438888888888889,0.426296135405575,2,21.54,37.18,-0.280207959983007,-0.133782947560448,1.87740088003765,-0.151164744237831,-0.13603774241739,0.594440084025955,0.886889166929652,-0.748537923304411,-1.29458535367016,0.716337582349578,0,0.053262,-0.651287,0,0.309778,-0.970222,0,0.0610502,-0.384798,49.6923,0.119483,0.587417,0,0.201004,1.46704,0,0.267069,-0.325378,0,0,-0.479039,15.633,1
347,10,1,86,Happy,1,,HM1,1,HM1.2,2,"00:45,45",95,0.95,91,0.91,0.394444444444444,0.328718048721934,4,47.74,92.34,-0.458055390796217,0.387869990444656,0.465237198890113,-0.923856412978017,0.967287694721053,1.32671627349032,-0.90646543591905,-0.0790515184786652,-0.553349318840811,1.03001771140542,3.68775,0.110815,2.96074,18.358,0.302372,1.11134,0,0,-0.500237,21.2113,0.124482,0.568864,0,0.0516669,-0.195527,0.888291,0.293205,3.39879,0.51144,0.0719638,2.84937,44.599,2
348,10,1,86,Happy,1,,HM1,1,HM1.3,3,"00:22,22",95,0.95,91,0.91,0.295416666666667,0.318787307184935,5,92.34,114.71,-1.2103800023758,-1.40186861561278,-1.01444242342234,-0.325845054762188,0.00364078074596393,0.0258087476186993,-0.0490138240049118,-1.06740670580905,-0.410279863588823,-0.264625730334142,5.04472,0.0843801,2.71626,41.4848,0.132449,0.634576,0,0,-0.500237,19.6959,0.128729,0.651502,0,0.167958,0.0804467,0,0.255444,-0.12655,0,0.274033,0.264807,22.374,3
349,10,1,86,Happy,1,,HM1,1,HM1.4,4,"00:34,34",95,0.95,91,0.91,0.368333333333333,0.414594849086296,6,114.71,148.5,-0.155981485472864,-0.90734072484367,-1.04256767201935,0.193302381368481,1.31065895447293,1.73226936961885,-0.995289778693218,-0.889797254082077,1.5673487778658,-0.863469613077111,0.71048,0.241661,3.44968,27.8863,0.0932202,0.512973,0,0,-0.500237,25.0089,0.085399,0.317108,0,0.115905,0.499849,0.248668,0.073355,2.68244,0,0.0182574,-0.458344,33.793,4
350,10,1,86,Happy,1,,HM1,1,HM1.5,5,"00:41,41",95,0.95,91,0.91,-0.0157407407407407,0.336217460983154,7,148.5,189.31,-1.32606459792708,-1.11318649301849,-0.82740536444143,-1.91535723507137,-0.156026855038659,0.270337574790158,0.164940234681528,0.0373608941817573,3.63190914546401,-0.238010446656677,0.176557,0.0463321,2.60082,7.70966,0.226199,0.721935,0,0,-0.500237,29.0142,0.165502,0.620562,0,0.0973495,1.67163,1.29475,0.0833757,2.77601,0,0,-0.479039,40.804,5
351,10,1,86,Happy,1,,HM1,1,HM1.6,6,"00:42,42",95,0.95,91,0.91,0.108333333333333,0.327353774725694,8,189.31,231.58,-0.663380117408716,-0.26279156561722,0.19044859705992,0.336524506905958,0.456277680654599,0.634811244485834,-0.309833119831009,0.197485477603999,0.899146293526989,-0.416713065633944,6.84335,0.433058,3.59599,18.9115,0.0871937,0.358024,0,0,-0.500237,21.4103,0.133884,0.799458,0,0.118743,1.18783,0.425935,0.0488438,2.72391,0,0,-0.479039,42.273,6
352,10,1,86,Happy,1,,HM1,1,HM1.7,7,"00:54,54",95,0.95,91,0.91,0.279,0.339702302495858,10,263.19,317.1,-0.608745157409888,1.32784137315295,-0.969777047950928,-0.755336663680256,0.751209066262906,0.846830663497496,-0.722508867006948,-0.215709568123507,1.14359067707181,-0.0745165612093902,1.71429,0.0526084,2.80115,24.9573,0.174686,0.792013,0,0,-0.500237,18.8349,0.0951649,0.322861,0,0.00934199,-0.565474,0.801484,0.129295,2.95168,0,0.0719987,-0.324518,53.91,7
353,10,1,86,Happy,1,,HM1,1,HM1.8,8,"00:56,56",95,0.95,91,0.91,0.0518939393939394,0.13005559223158,11,317.1,372.92,1.15702103918728,0.408224066102014,0.302361384384792,0.331456243769183,0.167723189870253,-0.457795258732269,0.431973963747479,0.0249374351231355,-0.274840779283608,1.10796247074657,1.09677,0.149632,3.43905,39.6989,0.279147,0.994949,0,0,-0.500237,29.2043,0.285854,0.829678,0,0.0884523,2.80126,1.67742,0.43515,3.39104,0,0,-0.479039,55.821,8
354,10,1,86,Happy,1,HM2,HM2,2,HM2.1,1,"00:20,20",85,0.85,1,0.01,0.0833333333333333,0.1802775637732,2,44.8,65.27,-0.0704745216498046,2.14443289381285,0.703921395440165,-0.132857828252413,0.786159355201938,1.29020516258318,2.14393350867267,-0.459117340049844,0.838103325952808,0.208746100786491,0.58651,0.112368,2.9608,13.1378,0.0196638,0.301228,0,0,-0.50517,24.868,0.148093,0.553019,0,0.154908,0.712105,0,0.1316,0.425506,0,0.153268,-0.278483,20.473,1
355,10,1,86,Happy,1,,HM2,2,HM2.2,2,"00:25,25",85,0.85,1,0.01,0.138095238095238,0.312503968228773,3,65.27,89.99,1.02556427745518,-0.648973620897796,1.04155224970501,1.47124745453679,-0.701128729894764,-0.283207696392618,0.781056901604302,-1.43136804341535,0.145647162533187,1.55852120157223,0.874494,0.418246,4.43055,10.5911,0.134377,0.637088,0,0.0730775,-0.412323,25.3117,0.165572,0.361515,1.60324,0.108075,6.92897,3.64372,0.0976262,1.97913,0,0,-0.429324,24.716,2
356,10,1,86,Happy,1,,HM2,2,HM2.3,3,"01:14,14",85,0.85,1,0.01,0.0483766233766234,0.243692699368318,4,89.99,163.61,0.943970045284246,0.600023669831787,-0.0279680300305888,0.500675063844431,-0.499520747383306,-0.856903134506683,0.316749960969416,1.00685082886756,1.25259597631142,-0.715184461159805,0.782609,0.214745,3.34319,39.538,0.0555063,0.385121,0,0,-0.50517,30.9946,0.045326,0.0679322,0,0.0428952,-0.0762863,1.22283,0.111066,1.99181,0,0,-0.429324,73.621,3
357,10,1,86,Happy,1,,HM2,2,HM2.4,4,"00:27,27",85,0.85,1,0.01,0.167734375,0.2320536613689,5,163.61,191.1,0.388097627979251,0.205053757821492,-0.0243812456562027,0.228343304089974,1.86753355823481,2.41355040902863,-0.425524373228611,-1.13642592280139,-0.366950257141078,0.168823175270292,15.3824,0.142189,2.85743,31.4202,0.0520232,0.36633,0,0,-0.50517,15.9505,0.0620563,0.147177,0,0,-0.592911,0.480699,0.0624209,1.83289,0,0.0211058,-0.406854,27.493,4
358,10,1,86,Happy,1,,HM2,2,HM2.5,5,"00:41,41",85,0.85,1,0.01,0.281746031746032,0.409773575704841,7,207.66,248.91,0.157775505910356,-0.630193950485927,-0.575934057822265,0.920947676884398,0.673950532818735,0.531404412430706,0.495239697632921,-0.498688357792122,-0.339426419083077,-0.293142105702855,1.95051,0.27983,4.14614,41.4556,0.253827,1.55974,0,0.00146362,-0.50432,24.9782,0.0725923,0.105709,0,0.0430739,-0.295246,0.815138,0.0877225,2.15572,0.960699,0.75576,4.96148,41.245,5
359,10,1,86,Happy,1,,HM2,2,HM2.6,6,"00:50,50",85,0.85,1,0.01,0.218125,0.339962885117737,8,248.91,298.47,0.425902330984289,0.206813387213509,0.243681336277635,0.357321862536173,1.05484736595778,1.19717442703221,0.489399064888697,0.116502929666314,-0.768089758342842,-1.14483118338174,4.82035,0.126984,2.76158,21.8732,0.170274,0.775938,0,0,-0.50517,25.8942,0.0528192,0.185253,0,0.0577237,-0.332805,1.04158,0.0797975,2.08866,0,0.161238,-0.23616,49.562,6
360,10,1,86,Happy,1,,HM2,2,HM2.7,7,"00:29,29",85,0.85,1,0.01,0.0277777777777778,0.263523138347365,9,298.47,327.51,0.0692044874414088,-0.60988103575002,0.897364796565698,-0.34100615224892,-0.208023074372516,-0.179942517532086,1.73032326025765,0.0930363958889166,0.215955580542735,1.83798168018562,1.40593,0.315771,3.22995,42.9635,0.117425,0.73821,0,0,-0.50517,26.5886,0.385837,1.37952,0,0.183794,2.67888,3.72157,0.194475,2.33651,0,0,-0.429324,29.039,7
361,10,1,86,Happy,1,,HM2,2,HM2.8,8,"00:38,38",85,0.85,1,0.01,0.257125,0.3504273432777,10,327.51,365.64,1.74776636620305,-0.805611507478332,-0.0243428843259959,0.939647820182153,0.815223279688079,1.16346096671835,2.0520720368715,-0.6422483291362,0.405897314467755,-1.37486327802269,2.58268,0.398054,5.09912,8.66142,0.146623,0.757317,0,0.128035,0.48194,37.3228,0.467843,1.32999,0,0.240375,1.4372,2.17323,0.155263,2.30861,7.68504,1.06987,4.70866,38.125,8
362,10,1,86,Happy,1,,HM2,2,HM2.9,9,"00:44,44",85,0.85,1,0.01,0.282916666666667,0.346779996165783,11,365.64,409.78,0.281043085621248,-0.457132856246572,-0.123168064495131,-0.194201288976824,0.831901312304599,0.912734812283315,0.221430834583669,-1.07614913996141,-0.334521180617295,-0.194285337757985,2.31188,0.271065,3.05348,43.6809,0.0768111,0.415949,0,0,-0.50517,27.6609,0.0989394,0.403702,0,0.0602593,-0.35927,0,0.172837,0.179462,0.516772,0.456391,3.28527,44.142,9
363,10,1,86,Happy,1,HM3,HM3,3,HM3.1,1,"00:23,23",49,0.49,1,0.01,0.322619047619048,0.381599772331413,2,17.28,40.41,-1.1027633492734,0.000813265583252743,-0.102478520403307,-0.817510270952932,0.865134744944868,1.34824755906892,0.117747922108191,0.881235853941497,-0.626655382579448,0.387448719763757,0,0.15001,-0.266719,0,0.327294,-0.323289,0,0.0814843,-0.155596,21.3322,0.0622896,0.267235,0,0.00408248,-0.664175,0.83045,0.0720388,1.68223,0,0,-0.422099,23.138,1
364,10,1,86,Happy,1,,HM3,3,HM3.2,2,"00:23,23",49,0.49,1,0.01,0.429166666666667,0.430156625221817,4,56.8,79.91,0.83751067900854,2.86340099902212,1.43450014212884,1.20721716026499,-0.671819540223087,-0.635215884963841,0.714660588567954,0.0286184600293935,-1.03815038720898,-0.426218524090182,0,0.0876718,-0.480395,26.1525,0.275509,2.06345,0,0.0434919,-0.395077,24.2288,0.124851,0.19801,0,0,-0.669599,0,0.108666,-0.727725,0,0,-0.422099,23.105,2
365,10,1,86,Happy,1,,HM3,3,HM3.3,3,"01:01,01",49,0.49,1,0.01,-0.07225,0.190191606602979,5,79.91,140.43,0.570034138913414,-0.260712939083961,0.742781422940198,1.40750093801477,1.35541985083344,0.652836613498183,0.544768263303947,0.404543128581033,-0.417092694791299,-0.336867214601548,1.60661,0.109057,2.6414,8.92562,0.159321,1.59164,0,0,-0.500164,32.2314,0.289067,0.819528,0,0.156033,-0.134958,2.18182,0.0718837,1.77618,0.357025,0.984469,4.39898,60.52,3
366,10,1,86,Happy,1,,HM3,3,HM3.4,4,"00:18,18",49,0.49,1,0.01,-0.101041666666667,0.474923665893716,6,140.43,158.38,0.735515133350047,-0.115517788666712,2.03128735616438,1.98545770330147,-0.609031652725601,-0.725448969921535,1.72097824786689,0.00147090134573769,-0.598586518025249,3.10791092993896,0.468227,0.285248,3.47476,14.0468,0.0913966,1.17384,0,0.0241868,-0.421768,31.6388,0.0457651,-0.082038,0,0,-0.669599,8.49498,0.0748153,1.78877,0,0.121186,-0.201656,17.955,4
367,10,1,86,Happy,1,,HM3,3,HM3.5,5,"01:01,01",49,0.49,1,0.01,0.00776515151515151,0.399565661441309,7,158.38,219.21,-0.0175038503255418,-1.14250335932173,-0.309290845106098,0.0603915497989217,0.185627548414457,-0.0513922434361564,0.127560185118489,-0.457276827596715,-0.251677153195191,-0.675261535643606,0,0.337975,-0.0280697,2.80263,0.118784,1.1875,0,0,-0.500164,38.5461,0.14733,0.380128,0.473684,0.0585584,4.79537,15,0.382175,2.71452,0,0.00928086,-0.419296,60.825,5
368,10,1,86,Happy,1,,HM3,3,HM3.6,6,"00:09,09",49,0.49,1,0.01,0.34,0,8,219.21,228.32,-2.41885197213804,-0.479411204981749,-1.59087255822786,-2.69927772817493,-1.21128031581184,-1.0076221335569,-0.451176432241246,2.45165310457399,-1.18748764716724,0.893139109635598,2.37363,0.27551,3.30194,0,0.212295,-0.695322,0,0,-0.500164,5.8022,0.127204,0.213294,0,0,-0.669599,0,0.132773,-0.685892,0,0.0157359,-0.408485,9.115,6
369,10,1,86,Happy,1,,HM3,3,HM3.7,7,"00:37,37",49,0.49,1,0.01,0.223076923076923,0.267406825373644,9,228.32,265.71,0.624062901050643,0.492480472311542,0.779569938609035,0.35758401407773,0.459220862881043,-0.00305309078024969,-0.306609090556196,0.958537376972923,-0.157387569352928,-0.277933372172875,0.995717,0.413409,3.96949,25.2463,0.296537,1.98676,0,0,-0.500164,30.6745,0.216018,0.781644,0,0.14569,-0.322993,2.50535,0.154747,2.08813,0,0,-0.422099,37.386,7
370,10,1,86,Happy,1,,HM3,3,HM3.8,8,"00:33,33",49,0.49,1,0.01,0.125952380952381,0.221216872688104,10,265.71,298.8,1.61927446310312,0.839271525763824,1.19266392294675,1.64924835125421,-1.15768987277199,-1.07210975039676,0.452065740387613,1.32111833023937,-0.39420158195098,-0.766513936823488,0,0.320335,-0.213677,6.20314,0.113333,1.13139,0,0,-0.500164,28.0048,0.0761234,0.0364842,0,0.0545091,1.17836,3.77267,0.161533,1.89759,0,0.109617,-0.0347151,33.092,8
371,10,1,86,Happy,1,,HM3,3,HM3.9,9,"00:36,36",49,0.49,1,0.01,0.15859375,0.292465821627821,11,298.8,334.84,1.06383189519089,0.56223794394007,0.383681010869313,0.992733507347509,0.414582599113298,0.252205965881861,-0.255491872778743,0.00285128568558546,-0.157115056104829,-0.0878242030481224,0.832871,0.216322,3.42538,7.56247,0.125171,1.25883,0,0,-0.500164,45.9745,0.0556477,-0.151263,0,0.00983192,0.0844103,8.79511,0.0840409,1.85578,0,0,-0.422099,36.04,9
372,10,1,86,Happy,1,,HM3,3,HM3.10,10,"00:41,41",49,0.49,1,0.01,0.238904320987654,0.289263282741022,12,334.84,375.95,-0.0231029142108373,0.0794614962451264,1.15712854406468,-0.235796000237251,-0.598117351969201,-0.470048260064829,1.44936546272947,2.46131579495292,-0.290101521177153,-0.737997561454775,0.90555,0.113775,2.75996,15.0438,0.0670483,1.17444,0,0,-0.500164,42.298,0.278216,1.13878,0.730282,0.0598238,4.62583,16.3875,0.310354,2.38843,0,0.23856,0.14789,41.11,10
373,10,1,86,Happy,1,,HM3,3,HM3.11,11,"00:50,50",49,0.49,1,0.01,0.0886363636363636,0.228955136534332,13,375.95,426.08,0.94387084927053,2.26295576713006,0.741349266612457,0.722498959925511,-1.07736552450861,-0.89847834712063,0.705549201486965,-0.389637994944218,0.113490599257502,-0.0536045526056676,1.89146,0.132335,2.89151,16.233,0.120337,1.1366,0,0,-0.500164,35.1716,0.124824,0.0811361,0,0.113704,1.88303,4.71668,0.134686,2.1322,0,0,-0.422099,50.132,11
374,10,1,86,Happy,1,,HM3,3,HM3.12,12,"00:26,26",49,0.49,1,0.01,0.322888888888889,0.34108903294457,14,426.08,452.08,0.84902843837888,-0.223812173003432,1.03645658634247,0.673127086265551,1.53274657997673,2.25146374111208,-0.119989193112729,-0.457736955709997,-0.808966745557696,-0.24371372173042,0,0.337007,-0.249457,11.51,0.08948,1.20217,0,0.260335,1.64614,28.6595,0.035887,-0.0883312,0,0.0372847,-0.021368,0,0.10504,-0.547861,0.3698,0.0964272,2.27983,25.993,12
375,10,1,86,Happy,1,,HM3,3,HM3.13,13,"00:35,35",49,0.49,1,0.01,0.156666666666667,0.23335978686024,15,452.08,487.49,2.23124773705408,1.45189010017492,3.13473823246837,0.791051588042749,0.306665917476995,0.13233194995494,0.759469922981646,0.276167384975272,-0.325255730181928,-0.530778567108796,9.79661,0.0361939,2.52427,8.33898,0.0380789,1.01672,0,0,-0.500164,35.4237,0.104161,0.204697,0,0.148816,-0.134605,0,0.17487,0.163791,0.644068,0.0811535,2.24975,35.408,13
376,10,1,86,Sad,2,SM1,SM1,1,SM1.1,1,"00:40,40",1,0.01,1,0.01,0.136666666666667,0.384129607757012,2,30.07,70.51,0.119772410877886,1.28829601786922,-0.0519502549652094,0.264039605665361,-0.0354790163471967,-0.788661708010029,0.773207091196064,-0.307735190779967,-0.393384042206683,-1.13152354154301,0,0.175725,-0.467067,36.5166,0.300894,0.595756,0,0.00224283,-0.492467,10.9847,0.0537225,0.517018,0,0.00440959,-0.363464,0,0.0870345,-1.24403,0,0.005,-0.639194,40.439,1
377,10,1,86,Sad,2,,SM1,1,SM1.2,2,"00:31,31",1,0.01,1,0.01,0.263888888888889,0.29067291022856,3,70.51,101.69,0.544816307870985,0.323535470217254,-0.385329395132075,0.808266205938347,0.1554599305934,0.224548179636979,-0.184189428237248,0.161595484767979,-1.03787787396088,0.123196974680352,0,0.255602,-0.44339,40.7831,0.108397,-0.101028,0,0.0122474,-0.436435,10.5135,0.191323,0.718894,0,0.145123,0.518133,1.38639,0.122734,1.88149,0,0.0172992,-0.627988,31.184,2
378,10,1,86,Sad,2,,SM1,1,SM1.3,3,"00:41,41",1,0.01,1,0.01,0.118333333333333,0.492940909988957,4,101.69,142.95,0.497918636941993,-1.0771295258277,-0.916020037220379,1.24820018459511,1.51324799772654,0.854621589200279,-0.429262378184916,-2.35346478243308,-0.259580037390063,0.626986272860945,1.60039,0.0689043,2.8907,39.8642,0.397308,1.14643,0,0,-0.495579,12.1339,0.198377,1.12559,0,0,-0.376868,1.4549,0.0717899,1.53445,0,0.10698,-0.421741,41.252,3
379,10,1,86,Sad,2,,SM1,1,SM1.4,4,"00:39,39",1,0.01,1,0.01,0.113333333333333,0.349483746244212,5,142.95,181.69,-0.719767540316523,-1.13533106875895,-0.560468048193673,-0.81886472058431,-1.49039209695301,-1.60858581163071,-1.09373948422987,0.414205818959962,0.457402318358471,1.01671006956669,2.75826,0.163847,3.37737,41.6839,0.0627265,-0.0852865,0,0,-0.495579,26.126,0.260405,0.934039,0,0.132206,0.179678,1.08471,0.180197,1.71813,0,0.00483046,-0.64015,38.738,4
380,10,1,86,Sad,2,,SM1,1,SM1.5,5,"00:43,43",1,0.01,1,0.01,-0.078395061728395,0.284209490153923,6,181.69,224.94,-0.447959440955804,-1.03329314448273,-1.08151081573483,-0.616177887036915,-0.582665645280368,-0.601573251247276,-0.433327458574895,1.10623850133654,-0.914974399068216,-0.528877475417547,0.944007,0.295276,3.88846,45.3679,0.0519157,-0.178774,0,0,-0.495579,25.4049,0.131785,1.04901,0,0,-0.376868,4.30356,0.123558,1.752,0,0,-0.648753,43.253,5
381,10,1,86,Sad,2,,SM1,1,SM1.6,6,"00:46,46",1,0.01,1,0.01,0.0439393939393939,0.396531680622588,7,224.94,270.77,0.676085699354954,1.3202471831453,0.177533615890117,-0.330301630968664,1.09200504156664,1.69830801621445,0.54331978638338,-0.229053283408695,0.585756058213111,-0.384394506882736,0.47141,0.172874,3.48236,54.3169,0.145351,0.291612,0,0,-0.495579,26.2942,0.0475351,0.385379,0,0,-0.376868,2.77608,0.470262,3.12445,0,0.387784,2.8544,45.828,6
382,10,1,86,Sad,2,,SM1,1,SM1.7,7,"00:44,44",1,0.01,1,0.01,0.0291666666666667,0.470013508755545,8,270.77,314.59,-1.19696649696555,-0.601947268140402,-1.11080608490317,-0.861289578393004,-0.487380120699222,-0.901134344519305,-0.99407492708242,0.862830729410205,0.938933227749447,0.275284309980153,5.67123,0.186914,3.78476,39.8356,0.306341,0.632393,0,0,-0.495579,16.9589,0.274828,1.38765,0,0,-0.376868,5.39726,0.117957,1.65031,0,0,-0.648753,43.829,7
383,10,1,86,Sad,2,,SM1,1,SM1.8,8,"00:38,38",1,0.01,1,0.01,-0.0320833333333333,0.214771357753102,9,314.59,352.67,0.586654982100469,-0.571693990874158,-0.656665477243606,0.451740109420398,0.0660607704651427,0.123266145500792,-1.75218905728278,1.12372336964127,1.38803506061664,-0.869172888150854,0.882817,0.196842,3.32834,55.3967,0.215768,0.537472,0,0,-0.495579,38.5917,0.0763145,0.682597,0,0.0184808,-0.322372,13.3999,0.0516828,1.47634,0,0,-0.648753,38.071,8
384,10,1,86,Sad,2,,SM1,1,SM1.9,9,"01:10,10",1,0.01,1,0.01,0.163333333333333,0.37191121079896,10,352.67,422.26,0.959113970044867,-1.11562527761444,-0.144541718975653,-0.358701381304039,0.071211339361422,-0.307819938953684,-1.41801141418922,0.405923512920881,0.980627754708598,0.100383874385381,5.33065,0.142321,3.26901,35.9344,0.575144,0.952785,0,0.299919,0.888181,28.6371,0.240546,1.65282,0,0,-0.376868,2.27717,0.434491,3.09664,1.10408,0.139747,4.71611,69.59,9
385,10,1,86,Sad,2,SM2,SM2,2,SM2.1,1,"01:05,05",-46,-0.46,-23,-0.23,0.118600823045268,0.536605726474391,2,25.34,90.37,0.235743572691012,0.13747781502985,0.0220295703396406,0.265874666456264,-0.874285950883926,-0.757639658393491,-0.326794317320238,0.179540481185988,3.47848418678426,-1.27030323500408,0.110735,0.0691857,2.97752,34.7893,0.161437,0.069882,0,0,-0.5105,22.9222,0.169312,0.383485,0,0.0900793,2.33467,0.941249,0.263476,2.79754,0,0.0648288,-0.481459,65.032,1
